county,year,wheat_yield,maize_yield,sunflower_yield,emigration_rate_15_64,immigration_rate_15_64,net_migration_rate_15_64,aff_employment_share,change_aff_employment_share,agri_employment_number,agri_workers_per_1000ha,ha_per_agri_worker,change_agri_employment_number,change_agri_employment_pct,change_agri_employment_share,decline_agri_employment_number,decline_agri_employment_pct,decline_agri_employment_share,residual_mechanization_index,density_mechanization_index,annual_mean_temperature_c,annual_precipitation_mm,rural_population_share,selected_crop_area_ha,log_selected_crop_area,wheat_area_share,maize_area_share,sunflower_area_share,z_emigration_rate_15_64,z_aff_employment_share,z_change_aff_employment_share,z_residual_mechanization_index,z_annual_mean_temperature_c,z_annual_precipitation_mm,z_rural_population_share,z_log_selected_crop_area,z_wheat_area_share,z_maize_area_share,z_sunflower_area_share,z_agri_employment_number,z_agri_workers_per_1000ha,z_ha_per_agri_worker,z_change_agri_employment_number,z_change_agri_employment_pct,z_change_agri_employment_share,z_decline_agri_employment_number,z_decline_agri_employment_pct,z_decline_agri_employment_share,z_density_mechanization_index,z_net_migration_rate_15_64,z_immigration_rate_15_64
Suceava,2013,2.74201788,3.894898998,1.735461802,1.39887605,1.818296426,0.4194203755873097,49.53229065329642,-0.6370116722849772,104000,1684.974563364765,0.5934807692307692,-6100.0,-5.540417801998188,-1.7594016099999976,6100.0,5.540417801998188,1.7594016099999976,0.3711580426002657,0.35845526,6.852005005,830.5166346,58.906938,61722,11.030395710359086,22.83464567,60.47438515,2.841774408,0.02346059765554644,1.322743980949386,0.14635731208723968,0.4088762162989747,-1.9332337320881563,0.3680204059458515,0.5981489053591642,-0.6846137760711147,-0.5259558127209818,0.7479995487638798,-1.1420716112548912,3.0333893451537732,2.4121113654528656,-0.9628021728916198,-0.3126262060632952,0.2047139002644051,0.08635733207309315,0.3126262060632952,-0.2047139002644051,-0.08635733207309315,0.38502712151407414,-0.06609834011628152,-0.05828306819000032
Suceava,2014,3.25725706,4.113062331,1.935289691,0.507786875,4.574941082,4.067154206856338,47.793511381968095,-1.738779271328326,100100,1607.8513259553142,0.6219480519480519,-3900.0,-3.749999999999998,-0.9988088200000008,3900.0,3.749999999999998,0.9988088200000008,-0.3145952759606394,-0.058370332,7.30392826,997.8338644,59.01372258,62257,11.039026257804146,24.51290618,59.27044348,2.134699712,-0.9038895852834642,1.2128021794926125,-0.29245809419280794,-0.34656537468286014,-1.6904800028641755,1.297779311313721,0.60789563560298,-0.6751356886999004,-0.37696258420835793,0.6857651119036239,-1.2324632955805592,2.8384857108055987,2.2557908343300546,-0.9554392296515052,0.019359710900552572,0.32744389351204867,0.3205036923622078,-0.019359710900552572,-0.32744389351204867,-0.3205036923622078,-0.06269725521595847,0.6329903051373231,0.44014098396693707
Suceava,2015,2.670242375,2.352597062,1.768220617,0.703346513,3.384855094,2.68150858058324,46.55222683869087,-1.2412845432772244,86500,1328.1741827506255,0.7529132947976879,-13600.0,-13.58641358641358,-4.627854239999998,13600.0,13.58641358641358,4.627854239999998,0.2903710231408545,0.257052695,7.755597201,745.7006382,59.09698535,65127,11.084094488756865,26.48056873,58.53179173,2.338507839,-0.7003720573381981,1.1343166229538046,-0.09431435553006233,0.3198793819283107,-1.4478628801794937,-0.10329045704662881,0.6154954197529279,-0.625641652156433,-0.20227671499972003,0.6475825513672052,-1.2064086793101592,2.1588217551299134,1.6889152591183996,-0.9215656190541619,-1.4443963775309583,-0.34682496803202845,-0.7966877766982394,1.4443963775309583,0.34682496803202845,0.7966877766982394,0.276107705132722,0.3674311474572683,0.2249636381080546
Suceava,2016,3.230050047,3.155764273,1.354881266,1.10923915,3.886026292,2.776787141680092,45.43512887344338,-1.1170979652474884,74300,1070.0501180943602,0.934535666218035,-12200.0,-14.10404624277457,-4.717251960000006,12200.0,14.10404624277457,4.717251960000006,0.6694251146582573,0.467763993,7.238829642,928.7565042,59.19426496,69436,11.14816074398844,26.1867043,56.42750158,4.36661098,-0.27796246945879466,1.0636832971900458,-0.04485294121731184,0.7374540668966757,-1.7254481796773546,0.9139258917823031,0.6243745867346548,-0.5552839409571344,-0.22836551939560154,0.5388070884530983,-0.9471381101068624,1.549123206656137,1.1657254626576292,-0.8745897546843889,-1.2331326121903279,-0.38230777676474037,-0.824208614433432,1.2331326121903279,0.38230777676474037,0.824208614433432,0.5024387807136718,0.3856912956149913,0.31557951737555884
Suceava,2017,4.001888277,5.417698267,2.461386789,1.060482173,13.72432419,12.663842017889442,45.92983417842949,0.4947053049861054,74800,1092.3694779116463,0.9154411764705882,500.0,0.6729475100942128,0.2775356600000052,-500.0,-0.6729475100942128,-0.2775356600000052,0.6929570396627307,0.523725131,7.244947491,752.9694944,59.23723078,68475,11.134223994131279,27.8422782,54.85651698,4.443957649,-0.32870350953539884,1.0949631688317436,0.597101049338582,0.7633773754437648,-1.7221619344063979,-0.06289841976590808,0.6282962789606703,-0.5705893122163508,-0.08138637108552438,0.45759938185620513,-0.9372501934165303,1.5741108520853901,1.2109644113604199,-0.8795284643464828,0.6833315448282481,0.6306291709611015,0.7134227660062077,-0.6833315448282481,-0.6306291709611015,-0.7134227660062077,0.5625482512285085,2.2805465999431074,2.0944247863786454
Suceava,2018,3.800064456,7.336448369,2.728983689,1.365421146,15.09701479,13.7315936486699,46.3555951727921,0.4257609943626121,75500,914.896453110042,1.093019867549669,700.0,0.9358288770053402,-0.0891253500000033,-700.0,-0.9358288770053402,0.0891253500000033,0.6340105042896461,0.269123299,7.285166885,908.7257398,59.22919469,82523,11.32083232134744,30.08009888,49.53406929,5.794748131,-0.011355683604527104,1.12188373976453,0.5696416961109004,0.698440519493056,-1.700557806332421,0.802617680401519,0.6275627872763373,-0.3656556112188227,0.11728369590277377,0.18247016010136852,-0.7645665610792458,1.6090935556863446,0.8512456232386056,-0.8335984809316855,0.7135120827340524,0.6486492265871829,0.6005472009467059,-0.7135120827340524,-0.6486492265871829,-0.6005472009467059,0.28907308863214737,2.4851813336045683,2.3426185496627796
Suceava,2019,3.776270709,5.652956911,2.308815057,1.39016677,8.655233613,7.265066843642689,43.667355371900825,-2.6882398008912745,74700,996.07968637491,1.0039357429718876,-800.0,-1.059602649006619,-0.5028492200000017,800.0,1.059602649006619,0.5028492200000017,0.7721365935703057,0.423868717,7.939380993,806.7088053,59.1514276,74994,11.225163389318277,28.41160626,50.34936128,6.943222124,0.01439691174412573,0.9519082107648071,-0.6706121698697437,0.8506033888777165,-1.349142134156091,0.23572356278383866,0.6204646196562882,-0.47071945592338715,-0.030842355280595035,0.22461442600615028,-0.6177468555816874,1.5691133229995395,1.0157953305447995,-0.8566397160005774,0.4871580484405199,0.5118659029181132,0.47318346624021873,-0.4871580484405199,-0.5118659029181132,-0.47318346624021873,0.4552896001794479,1.2458706621760356,1.17789147090772
Suceava,2020,3.529445644,5.034948435,2.880214251,1.188418871,2.9393729,1.750954029221421,44.36565330337709,0.6982979314762687,71800,966.690901257506,1.0344568245125347,-2900.0,-3.882195448460513,-0.9415154299999956,2900.0,3.882195448460513,0.9415154299999956,0.8091328048470923,0.45117965,7.754473137,889.5922488,59.18050831,74274,11.215516236759866,28.0515389,51.04478014,8.294961898,-0.19556069552364402,0.9960611022824231,0.6781885501749431,0.8913592641331032,-1.448466678999022,0.6962954942806368,0.6231189526664349,-0.48131398140559084,-0.06280854773328938,0.2605621817924428,-0.4449418667550783,1.4241849795098713,0.9562274149214365,-0.8487455663115288,0.1702624004295743,0.3183821278845951,0.33814130201812637,-0.1702624004295743,-0.3183821278845951,-0.33814130201812637,0.48462506011766754,0.18909025123573928,0.14441678930983826
Suceava,2021,3.8286342,5.078750472,2.032997,2.059199474,3.410235226,1.3510357522230565,40.19426295377521,-4.171390349601886,34900,439.8124810968848,2.273696275071633,-36900.0,-51.392757660167135,-13.638910630000002,36900.0,51.392757660167135,13.638910630000002,0.8553989692772034,0.396334881,6.428943981,862.7654502,60.00883132,79352,11.28164893042583,27.53301744,50.02394395,9.242363141,0.7106545006061845,0.7323069977926224,-1.261325956671996,0.9423271324899898,-2.1604839125758053,0.5472226526451709,0.6987238848880657,-0.4086869026889884,-0.10884203652608689,0.20779287660573995,-0.32382708981360275,-0.4199032531690103,-0.11169863750025767,-0.5282214816633617,-4.960429043557164,-2.9383834007684757,-3.5707162500400376,4.960429043557164,2.9383834007684757,3.5707162500400376,0.4257147137072974,0.11244586340175126,0.2295525749549508
Suceava,2022,3.627169239,5.48896137,2.073268117,2.584901499,2.446114841,-0.1387866576455339,37.87513538063795,-2.3191275731372585,35300,414.68915934401576,2.4114447592067987,400.0,1.1461318051575908,-0.2521183600000007,-400.0,-1.1461318051575908,0.2521183600000007,0.7661167611244336,0.282158381,7.252826113,682.2724855,60.79401914,85124,11.351864295952563,23.21906865,52.94511536,11.76871388,1.257748868636363,0.5856701776952654,-0.5236010104151996,0.843971803324624,-1.717929877634621,-0.4557520050554639,0.7703916656881553,-0.3315762241948857,-0.4918273680824055,0.35879475834443636,-0.0008610725208463981,-0.39991313682560775,-0.16262091633468467,-0.49259341416665886,0.668241275875346,0.6630651226552848,0.5503702592956197,-0.668241275875346,-0.6630651226552848,-0.5503702592956197,0.303074445737099,-0.17307878789144754,0.05523167073072251
Teleorman,2012,2.419864951,1.519341244,1.244530019,1.148134919,0.072289976,-1.075844942253066,57.62329242880296,,88500,228.57998879054068,4.374836158192091,,,,,,,1.288323823297294,-0.547592373,12.85167518,595.1407777,67.779768,387173,12.866626900548253,46.20621789,20.59182846,22.13351654,-0.23748391859130877,1.8343323840648578,,1.41924708554665,1.2895309585563668,-0.9399309587938021,1.4080137801307273,1.3319396077264951,1.548934217596033,-1.3136189814339896,1.3241643815657833,2.258772336846926,-0.5398442457093408,0.015229533756699961,,,,,,,-0.5881847434921569,-0.35266612540341863,-0.37397541105580834
Teleorman,2013,3.112946776,4.005378262,2.033582959,1.255074396,0.138490968,-1.1165834278245663,55.1683262209578,-2.4549662078451675,83800,218.5273654674608,4.576085918854416,-4700.0,-5.310734463276834,-1.5967205000000035,4700.0,5.310734463276834,1.5967205000000035,1.1292306112106854,-0.563205545,12.81233635,659.6776318,67.81455951,383476,12.857032316344835,43.9435584,19.00666535,23.50473041,-0.12619276351768555,1.679106581769774,-0.5777032418927226,1.2439863525685946,1.2683998315781628,-0.5813085091176606,1.4111893646837117,1.321402812934582,1.348059001602405,-1.3955596069150409,1.4994589183116123,2.0238884698119466,-0.5602198350884355,0.06728194000704324,-0.10136244072266481,0.2204582894114007,0.13643825618268385,0.10136244072266481,-0.2204582894114007,-0.13643825618268385,-0.6049553013385157,-0.3604736612613613,-0.36200572659987706
Teleorman,2014,3.388169317,4.600049454,2.241515688,0.896401588,0.172215083,-0.7241865045195419,57.65985161692248,2.491525395964679,80900,211.75959396602948,4.722336217552534,-2900.0,-3.4606205250596656,-0.4123844000000005,2900.0,3.4606205250596656,0.4123844000000005,1.1082687458396578,-0.561473619,12.25471513,904.3051894,67.69268336,382037,12.85327274153696,41.91374134,17.99590092,22.89961444,-0.4994610103393895,1.8366439960491587,1.3924007298263263,1.220894280686146,0.9688697030623689,0.7780532879241848,1.4000651559524069,1.3172740390955542,1.167855156455979,-1.447808280307521,1.4221015301175643,1.8789601263222784,-0.5739373821100279,0.1051089661710233,0.1702624004295743,0.34728034786689066,0.5010328077218942,-0.1702624004295743,-0.34728034786689066,-0.5010328077218942,-0.6030949897267169,-0.28527074180395195,-0.355908128921801
Teleorman,2015,3.457974238,3.095087184,1.761333869,1.085373685,0.289432983,-0.7959407024176699,50.540906017579445,-7.118945599343029,69600,190.84597413708005,5.239827586206896,-11300.0,-13.967861557478368,-4.395268019999996,11300.0,13.967861557478368,4.395268019999996,1.092679310957393,-0.524751824,13.16929677,589.2847582,67.6282087,364692,12.806808440718504,41.42509296,20.50607088,22.50584054,-0.3027990895800913,1.3865180274628015,-2.435287376095764,1.203720601505591,1.4601436114824704,-0.9724720562446804,1.3941802508604755,1.2662468353633292,1.1244737509412515,-1.3180519824927521,1.37176188953101,1.3142393396211576,-0.6163270466154926,0.23895593753433259,-1.0973201916142084,-0.3729725559642201,-0.7250867602510497,1.0973201916142084,0.3729725559642201,0.7250867602510497,-0.5636510517959983,-0.2990224428107137,-0.3347141674236576
Teleorman,2016,3.605786315,3.615608524,1.993374339,1.662714439,0.314943125,-1.3477713142391343,43.79690949227373,-6.743996525305711,59900,173.0248734087633,5.779515859766277,-9700.0,-13.936781609195403,-4.362721499999999,9700.0,13.936781609195403,4.362721499999999,0.8359885158872328,-0.567181681,12.64504502,684.4078001,67.72559409,346193,12.754751701993543,46.49602967,21.03797593,13.99450595,0.29803533738962956,0.9600998275012221,-2.28595149945456,0.9209441316444812,1.1785381265761934,-0.4438863545932541,1.4030690728797106,1.2090780032542998,1.5746632343403943,-1.2905566211519688,0.28368184112630745,0.8294790182936466,-0.6524485065621702,0.3785440452240341,-0.8558758883677735,-0.37084208013972353,-0.7150674052186727,0.8558758883677735,0.37084208013972353,0.7150674052186727,-0.6092261835649455,-0.40478084862442,-0.3301017236982524
Teleorman,2017,5.106599306,6.19342911,3.038402592,1.55318713,0.581254079,-0.9719330509645484,40.61415811618809,-3.182751376085648,60400,164.26121885087855,6.087864238410596,500.0,0.8347245409014992,0.4799231399999968,-500.0,-0.8347245409014992,-0.4799231399999968,0.7350377229187048,-0.606241531,12.07276732,794.0734784,67.70019037,367707,12.815041704366791,43.01060355,18.60802215,15.61515011,0.1840510439119678,0.7588566762595101,-0.8675677691880783,0.8097344216994183,0.8711351675788256,0.16551078361249005,1.4007503560197536,1.2752886247405928,1.2652327929597367,-1.4161663652641976,0.49086328340345775,0.8544666637228998,-0.67021149449008,0.458297059682319,0.6833315448282481,0.6417187020618552,0.7757271849188353,-0.6833315448282481,-0.6417187020618552,-0.7757271849188353,-0.6511814937283833,-0.33275139843405604,-0.2819505103971284
Teleorman,2018,4.784704838,7.527323609,3.59142965,1.910871829,0.54034936,-1.3705224687088595,42.23018360949396,1.6160254933058695,60700,161.01052006132724,6.210774299835255,300.0,0.4966887417218624,0.2265860999999986,-300.0,-0.4966887417218624,-0.2265860999999986,0.4521297632263686,-0.696296273,12.56271999,706.5936521,67.46160447,376994,12.839984551184138,43.33888603,17.44033062,16.86180682,0.5562909727071246,0.8610368418870832,1.0437039213369963,0.49807652171300837,1.1343166623787468,-0.32060261690030845,1.378973500154628,1.3026809173994944,1.2943771756511526,-1.476526951334817,0.6502345640196096,0.8694592509804516,-0.676800312314274,0.49008723139966953,0.6531510069224438,0.6185469422053138,0.6977380866492899,-0.6531510069224438,-0.6185469422053138,-0.6977380866492899,-0.7479118865050673,-0.4091411102257063,-0.2893464204038626
Teleorman,2019,5.028675061,7.549218854,2.649807655,1.867954263,0.730062987,-1.1378912759990536,42.82367168014511,0.5934880706511549,60300,158.05448817081418,6.326932006633499,-400.0,-0.658978583196046,-0.0252527600000007,400.0,0.658978583196046,0.0252527600000007,0.4946145348311138,-0.706668695,13.54696219,569.7946247,67.25175814,381514,12.851902826281028,42.92529239,19.62968594,23.09823493,0.5116269662328038,0.8985626789535933,0.6364445547079661,0.5448787209658554,1.6630092265832925,-1.0807760558393096,1.3598198398493235,1.3157695949604011,1.2576590074354879,-1.363354279583033,1.4474929643383831,0.8494691346370491,-0.682791871935763,0.5201309349224552,0.5475191242521287,0.539327978438643,0.6202101988969488,-0.5475191242521287,-0.539327978438643,-0.6202101988969488,-0.7590532037952277,-0.36455731303054467,-0.25504463453062026
Teleorman,2020,4.205603115,4.067761241,2.192822427,1.398666125,0.514215487,-0.8844506378843119,39.58047599838645,-3.243195681758664,58000,153.51022298683253,6.514224137931034,-2300.0,-3.814262023217252,-1.308005600000001,2300.0,3.814262023217252,1.308005600000001,0.4842427978015403,-0.702519161,13.58319025,605.669319,67.44321954,377825,12.842186404438321,44.79931185,20.16647919,22.5453583,0.023242130197277385,0.6934976763917771,-0.8916417141600035,0.533452977464812,1.6824693817539973,-0.8814252983432342,1.3772954212291744,1.3050989977883214,1.4240313959753836,-1.3356062362545413,1.3768137983426039,0.7345259656624847,-0.6920026101125275,0.5685732588969403,0.26080401414698734,0.3230388447760881,0.22531832957417178,-0.26080401414698734,-0.3230388447760881,-0.22531832957417178,-0.7545960697815607,-0.31598538301935614,-0.29407163982990053
Teleorman,2021,4.94192805,4.249142891,2.25411694,1.812359053,0.628147172,-1.184211881249292,35.83326141365323,-3.7472145847332143,29000,80.93708397641103,12.355275862068966,-29000.0,-50.0,-15.454546859999995,29000.0,50.0,15.454546859999995,0.5381500482531794,-0.674451159,12.42465847,751.4383392,67.64910501,358303,12.789134276129888,43.84026927,18.96746608,22.28644471,0.45376942558426814,0.4565639098787109,-1.092383921385594,0.5928384415149223,1.0601559537373406,-0.07140683927776624,1.3960875552358931,1.2468370265127902,1.3388891612485019,-1.3975859048284462,1.3437145577287022,-0.7147574692341974,-0.8391005797572575,2.0793367811663797,-3.768297796277893,-2.8429123112623578,-4.12965477858374,3.768297796277893,2.8429123112623578,4.12965477858374,-0.7244474202199778,-0.37343466282348464,-0.2734718530626184
Teleorman,2022,4.368907411,2.677050493,2.152328862,2.240769674,0.919949017,-1.3208206561960365,35.14633048176497,-0.6869309318882628,29300,79.25623568045401,12.617303754266212,300.0,1.0344827586206806,-0.1626527200000005,-300.0,-1.0344827586206806,0.1626527200000005,0.4481686568305238,-0.69479847,13.38784019,357.7466582,67.56263895,369687,12.820411980660268,43.29365112,16.55914328,21.8595731,0.8996133196674447,0.4131297458226367,0.12647531500996578,0.4937128760160323,1.577535734183398,-2.2590975320805007,1.38819539175999,1.2811862747148435,1.2903612941820846,-1.5220774952189624,1.289143740759868,-0.6997648819766454,-0.8425074789900519,2.1471091961430973,0.6531510069224438,0.6554117767645726,0.5779120060125934,-0.6531510069224438,-0.6554117767645726,-0.5779120060125934,-0.7463030531524373,-0.39961575163775526,-0.22071167677540288
Timis,2012,4.124538463,2.69455564,1.919509717,1.445666694,0.569081502,-0.8765851915009175,20.60018467220684,,75400,212.4440362112832,4.707122015915119,,,,,,,1.811522401692568,-0.380985635,12.07414534,684.014079,38.34454625,354917,12.779639238304512,31.28675155,54.61896725,8.597221322,0.07215528892843079,-0.5066129155526622,,1.9956146447905594,0.8718753806354539,-0.4460742087634062,-1.2786771827792938,1.2364095537858533,0.22440835022516953,0.4453199051662289,-0.4063013403817994,1.604096026600494,-0.572550091082125,0.10117387674880966,,,,,,,-0.4092276464191109,-0.3144779692356676,-0.2841514125483458
Timis,2013,4.450008507,4.418300345,2.800683829,1.44791009,0.414257632,-1.0336524577626502,19.998116642601545,-0.6020680296052916,71200,177.86793305970318,5.622148876404494,-4200.0,-5.57029177718833,-1.2694744799999995,4200.0,5.57029177718833,1.2694744799999995,1.668620657036219,-0.471503537,12.21813367,836.3573176,38.63369707,400297,12.899962050573366,35.23983442,42.30658736,11.17869982,0.07448997523073556,-0.5446812574439069,0.1602747741479367,1.8381908038621335,0.9492197166162021,0.4004762805689965,-1.2522850291339076,1.3685483473785092,0.5753565944755502,-0.19113454105597474,-0.07628784844838689,1.3941998049947675,-0.642632144045189,0.33784173521193583,-0.025911095958153947,0.2026660917756409,0.23718002695610926,0.025911095958153947,-0.2026660917756409,-0.23718002695610926,-0.5064555326950096,-0.34457993047070695,-0.31214484307195656
Timis,2014,3.97164282,4.4763269,3.358279616,1.059668729,0.514867292,-0.5448014368389542,16.763747964424404,-3.234368678177141,68600,170.5937208579422,5.861880466472303,-2600.0,-3.6516853932584303,-0.887344910000003,2600.0,3.6516853932584303,0.887344910000003,1.6590474767424437,-0.471157345,12.61156373,920.9799271,38.89504783,402125,12.904518264541327,36.44612993,44.52943736,9.297357787,-0.3295500549355387,-0.7491881347213812,-0.8881260678783152,1.8276447687848811,1.1605534180735753,0.8707125190731837,-1.228430317557234,1.3735519922046548,0.6824495407161678,-0.07623045440299,-0.3167966321986498,1.2642640487626513,-0.6573761920529554,0.39984730518718703,0.21553320728828082,0.3341831869931964,0.3548175448904352,-0.21553320728828082,-0.3341831869931964,-0.3548175448904352,-0.5060836778943358,-0.25089157113405686,-0.29395378811890505
Timis,2015,4.733866905,4.000051429,2.2,1.434020995,0.651827725,-0.7821932699288806,9.23047089622184,-7.533277068202564,60000,150.88569905344372,6.627533333333333,-8600.0,-12.536443148688049,-2.819526979999999,8600.0,12.536443148688049,2.819526979999999,1.5527990416620283,-0.469547415,12.60524339,654.5355859,39.22100825,397652,12.893332529921231,34.93959543,44.00832889,11.56790359,0.060035692594985646,-1.2255119933089509,-2.600308594726693,1.7105990547299799,1.1571584033493085,-0.6098821531652583,-1.1986783788044593,1.3612677923070962,0.5487018670485967,-0.10316771638309861,-0.02653244846699658,0.8344765473794973,-0.697322238657602,0.5978802068981168,-0.6898829298858496,-0.27485134009531853,-0.23999929409956933,0.6898829298858496,0.27485134009531853,0.23999929409956933,-0.5043544057007298,-0.29638774565383275,-0.26919021409334204
Timis,2016,4.624558285,6.500334693,2.987709736,2.309063275,0.841677785,-1.4673854904438286,8.133074723034944,-1.0973961731868958,51900,131.93651794362066,7.579402697495183,-8100.0,-13.5,-2.50216938,8100.0,13.5,2.50216938,1.5416630080867235,-0.45553422,11.868631,931.0878181,39.71843181,393371,12.882508465900646,36.32931762,44.43311785,11.89335259,0.9706859857459144,-1.2948995884921894,-0.03700605055269191,1.6983313446166555,0.7614819191526967,0.926880683481424,-1.1532761938051044,1.349380779907037,0.6720791345168838,-0.08120942523926465,0.01507260887492856,0.4296766914255964,-0.7357301965562535,0.8440772243631124,-0.6144315851213387,-0.340901468575529,-0.14230164572968562,0.6144315851213387,0.340901468575529,0.14230164572968562,-0.48930242924394013,-0.4277049204630098,-0.23486376001030343
Timis,2017,5.395474544,5.20163086,2.204040789,2.121591965,0.843768888,-1.2778230762677831,7.297965021780117,-0.8351097012548276,52600,120.48799930364348,8.29958174904943,700.0,1.348747591522148,0.1063176000000005,-700.0,-1.348747591522148,-0.1063176000000005,1.4487387961410887,-0.525946192,12.13007403,591.6316521,40.2202314,436558,12.98667652057786,29.15534706,38.372679,16.82502669,0.7755859233707696,-1.3477029928598088,0.06745821654189921,1.5959639005038657,0.9019178666502794,-0.959430688621712,-1.1074745879909758,1.4637783809636387,0.035185738873012726,-0.3944870601563824,0.6455326309434793,0.4646593950265508,-0.7589351160394613,1.0303485145306956,0.7135120827340524,0.6769540786657956,0.6607137657476534,-0.7135120827340524,-0.6769540786657956,-0.6607137657476534,-0.5649339568734445,-0.39137526006362944,-0.2344856713696551
Timis,2018,5.123057959,9.424536982,2.548477006,2.329546379,0.952163935,-1.3773824443757223,5.668452588529943,-1.6295124332501736,52700,119.42206067637754,8.373662239089184,100.0,0.1901140684410718,-0.0845278599999996,-100.0,-0.1901140684410718,0.0845278599999996,1.455453861105271,-0.532790807,12.77580123,761.6118478,40.66550769,441292,12.997462066835899,31.06741115,36.20437261,18.21197756,0.9920026067693473,-1.4507359283001264,-0.2489389600434344,1.603361370151893,1.2487747369862823,-0.014874046863063027,-1.0668321292895702,1.4756230930668655,0.20493566756087309,-0.5065716656523809,0.8228389691924312,0.46965692411240145,-0.761095659320002,1.0495091224741941,0.6229704690166394,0.5975317872288286,0.6019625253674994,-0.6229704690166394,-0.5975317872288286,-0.6019625253674994,-0.5722859550320222,-0.4104558254207433,-0.21488695434173152
Timis,2019,5.501467022,10.42053694,3.52885918,2.420891289,0.922926434,-1.4979648551251066,6.026750590086546,0.3582980015566024,52400,122.25794559988054,8.179427480916031,-300.0,-0.5692599620493399,-0.0384845400000006,300.0,0.5692599620493399,0.0384845400000006,1.5771235759166975,-0.504297154,12.98214274,690.5117982,40.85847584,428602,12.968284028366302,31.17204306,38.64727649,18.25516446,1.0870646065956246,-1.4280809953830798,0.5427723267241606,1.7373955198142497,1.3596125186052146,-0.4099672740621732,-1.0492190197591669,1.4435797030390654,0.21422471773124385,-0.38029250191554176,0.8283599369966645,0.4546643368548495,-0.7553476247154427,0.9992711171861768,0.5626093932050308,0.5454780322167243,0.6161368324808061,-0.5626093932050308,-0.5454780322167243,-0.6161368324808061,-0.5416801014687245,-0.43356545953099146,-0.22017333526560007
Timis,2020,4.721404459,6.644667824,2.827490197,1.768014227,0.702248641,-1.065765585272607,6.833168742633237,0.8064181525466916,50500,145.87955259752263,6.854970297029703,-1900.0,-3.62595419847328,-0.5002228399999993,1900.0,3.62595419847328,0.5002228399999993,1.7311746508782513,-0.340321884,12.31122296,803.8772463,41.46964467,346176,12.754702595231098,37.99339065,32.27202348,12.45002542,0.4076200797530852,-1.377091737643254,0.7212510061568597,1.907101718838764,0.9992232781685115,0.2199889776519223,-0.9934347696414214,1.209024074093035,0.8198128217145197,-0.709843584667748,0.08623707707990637,0.35971128422368764,-0.7074691606379838,0.6567058233445978,0.32116508995859605,0.3359470151671069,0.47399198996779274,-0.32116508995859605,-0.3359470151671069,-0.47399198996779274,-0.3655495399846571,-0.35073441537674566,-0.26007369731215824
Timis,2021,5.530332646,5.92021792,2.46103575,2.953417746,1.221800794,-1.7316169522662646,8.915332378044983,2.082163635411746,26700,83.08077193550194,12.036479400749064,-23800.0,-47.12871287128713,-6.340398802000001,23800.0,47.12871287128713,6.340398802000001,-0.833100295596764,-0.878420427,11.79845594,774.3369,44.42711062,321374,12.680360832933633,34.70411421,36.61092683,8.808428809,1.6412611125949406,-1.245437982172571,1.2293588619872964,-0.9177624018995686,0.7237868961038901,0.055837323498275825,-0.7234929595044178,1.1273817770231402,0.5277962287327127,-0.48555596899088044,-0.37930079772326,-0.8297006382087617,-0.8347555541646777,1.9968814139590692,-2.9836038107269798,-2.6460906255498444,-1.3238898239661585,2.9836038107269798,2.6460906255498444,1.3238898239661585,-0.9435366871462297,-0.4783449131881815,-0.16613439003093675
Timis,2022,5.485702041,2.296330352,2.041662566,4.276731319,1.500934588,-2.7757967305729188,7.625446923930464,-1.2898854541145193,26900,78.5566600862079,12.729665427509294,200.0,0.7490636704119868,-0.1643755639999984,-200.0,-0.7490636704119868,0.1643755639999984,-0.7768836163547665,-0.87526129,12.56933082,505.9246484,47.42569545,342428,12.743816695607208,39.52188489,31.44223019,8.902017358,3.018424160285679,-1.3269965404304584,-0.1136712765841628,-0.8558328181019829,1.1378677158330899,-1.4356927570155307,-0.4497980360313145,1.1970691536889353,0.9555100452525682,-0.7527374551935259,-0.36733653620243006,-0.8197055800370605,-0.8439254436933814,2.1761710715131293,0.6380607379695415,0.6358467999588757,0.5773816333121824,-0.6380607379695415,-0.6358467999588757,-0.5773816333121824,-0.9401433670826915,-0.678462098373169,-0.11566470167389668
Tulcea,2012,1.227263279,1.319417539,0.892697389,0.801902252,0.285895585,-0.5160066662482828,47.53563775272524,,31600,130.83640067405588,7.643132911392405,,,,,,,-1.32849530021454,-0.887882963,12.87188886,608.0243414,53.30835508,241523,12.394719985635144,37.84525697,25.22078643,23.88095544,-0.5978057989260257,1.1964970096446326,,-1.463500906291025,1.3003888777872328,-0.8683387617602525,0.08713994255879424,0.8136903310613461,0.806661755415131,-1.0743377939054095,1.5475551298428125,-0.584821713002081,-0.7379600162792345,0.8605607768070108,,,,,,,-0.9537006696708092,-0.24537304974687063,-0.33535375810917245
